flybase_gene_id	flybase_symbol	TSS.rep1.mef2_06to08h	TSS.rep2.mef2_06to08h
FBgn0051959	CG31959	-2.577062763	-2.156180023
FBgn0051961	CG31961	0.238512666	0.97058606
FBgn0051973	Cda5	-1.255134668	1.275429121
FBgn0051974	CG31974	-2.058189453	-0.860761849
FBgn0051975	CG31975	-1.131651615	-1.304278662
FBgn0051976	CG31976	-1.131651615	-1.304278662
FBgn0051988	CG31988	-1.293269797	-1.776449393
FBgn0051989	Cap-D3	-0.519347265	1.293536441
FBgn0051992	gw	1.131888455	3.482116641
FBgn0051997	CG31997	-1.071827455	-1.062203875
FBgn0051998	CG31998	0.489608277	2.839745979
FBgn0051999	CG31999	-1.314028357	0.809472028
FBgn0052000	CG32000	0.560440761	3.008461329
FBgn0052006	CG32006	-0.384417685	-0.58005218
FBgn0052016	CG32016	-0.088563102	2.296250096
FBgn0052017	CG32017	-0.65235089	-0.197858974
FBgn0052021	CG32021	-0.577062763	-0.647166376
FBgn0052022	CG32022	-2.013161878	0.534440431
FBgn0052024	CG32024	-1.483953359	-2.136551216
FBgn0052026	CG32026	-0.955574386	-1.94833591
FBgn0052027	CG32027	-1.874743312	-1.161739549
FBgn0052029	Cpr66D	-2.06248959	-1.35242311
FBgn0052036	CG32036	-0.820988346	-0.998240816
FBgn0052037	CG32037	-0.124550558	0.190104124
FBgn0052038	CG32038	1.702360603	3.588847816
FBgn0052039	CG32039	0.139144271	1.160188546
FBgn0052040	CG32040	-0.162025264	-1.034189499
FBgn0052043	CG32043	3.207905063	5.692121063
FBgn0052050	CG32050	0.081900319	-1.391327471
FBgn0052053	CG32053	1.034371949	1.131806745
FBgn0052054	CG32054	-0.6411931	-0.38413197
FBgn0052055	CG32055	-1.06248959	-0.875985066
FBgn0052056	scramb1	0.896868425	1.014837161
FBgn0052057	dpr10	2.139144271	3.34218638
FBgn0052058	Ir67c	-0.287556146	-1.834793379
FBgn0052061	CG32061	-0.955574386	-1.232128876
FBgn0052062	CG32062	3.564919528	5.836310717
FBgn0052064	CG32064	-0.407137761	-1.647166376
FBgn0052066	CG32066	3.033395588	5.858923958
FBgn0052068	CG32068	-1.07259018	0.530476539
FBgn0052072	Elo68alpha	-1.451531881	-1.446867725
FBgn0052075	CG32075	-0.933756276	0.759743243
FBgn0052076	Alg10	0.332739428	1.956532688
FBgn0052079	CG32079	-2.100624719	-1.41768453
FBgn0052081	CG32081	-1.293269797	-2.454521298
FBgn0052082	CG32082	2.105747061	2.287130377
FBgn0052085	CG32085	1.458561147	2.118368371
FBgn0052086	CG32086	-0.520479235	-1.92018487
FBgn0052087	CG32087	-0.162025264	-2.080125783
FBgn0052088	CG32088	-0.10757748	-1.403895225
FBgn0052091	CG32091	1.874633207	2.348202176
FBgn0052095	CG32095	0.255827251	1.905912064
FBgn0052099	eap	0.422937237	0.444951826
FBgn0052100	CG32100	-0.290181615	1.946674276
FBgn0052102	CG32102	-0.773459976	-1.402053878
FBgn0052103	CG32103	1.821486614	3.818975465
FBgn0052104	CG32104	-0.356672695	1.61681437
FBgn0052105	CG32105	1.947358196	3.576740686
FBgn0052106	CG32106	-0.577062763	-1.762643593
FBgn0052107	CG32107	-1.647452091	-1.38413197
FBgn0052109	CG32109	-0.872518646	-0.495163282
FBgn0052110	CG32110	0.020838794	-0.39039096
FBgn0052111	CG32111	1.493326565	2.916836506
FBgn0052112	CG32112	-0.595441292	1.27205097
FBgn0052113	CG32113	-0.405582295	0.458961975
FBgn0052115	CG32115	-0.714566287	-2.335222369
FBgn0052117	CG32117	-4.726809882	-1.232128876
FBgn0052119	CG32119	-0.824990276	-2.37508683
FBgn0052121	CG32121	-0.10757748	-1.454521298
FBgn0052132	CG32132	-0.28333156	-1.393409783
FBgn0052133	ptip	0.007899738	1.030905529
FBgn0052135	CG32135	0.759972224	-0.765810872
FBgn0052137	CG32137	1.101009142	2.690703263
FBgn0052138	CG32138	-0.451531881	0.31219164
FBgn0052141	CG32141	-0.612686673	-0.828773182
FBgn0052150	CG32150	0.318600577	1.135602908
FBgn0052152	CG32152	-0.439559239	-2.817091377
FBgn0052154	CG32154	0.007899738	-2.013948706
FBgn0052155	CG32155	-1.10757748	-2.232128876
FBgn0052160	CG32160	-0.898990858	-1.619152
FBgn0052161	CG32161	-0.242643724	0.034657664
FBgn0052163	CG32163	-0.129603786	1.401196646
FBgn0052170	CG32170	1.101009142	0.25819675
FBgn0052174	CG32174	1.47396124	4.125693777
FBgn0052176	CG32176	-0.290758578	1.512032219
FBgn0052177	CG32177	1.964922665	4.385871507
FBgn0052179	Krn	1.964922665	4.385871507
FBgn0052181	CG32181	-1.113115663	-0.464302319
FBgn0052182	CG32182	1.997631402	3.442268708
FBgn0052183	Ccn	0.147302794	0.422096287
FBgn0052186	CG32186	0.580478514	-0.622075395
FBgn0052187	CG32187	-1.287556146	-1.878491922
FBgn0052190	NUCB1	1.623756246	3.894727403
FBgn0052191	CG32191	-0.384417685	1.030905529
FBgn0052192	CG32192	-1.01002217	-2.253823948
FBgn0052195	CG32195	-0.987346732	0.845873636
FBgn0052196	CG32196	-0.435043758	-0.575613115
FBgn0052199	CG32199	-1.265118757	-2.601362686
FBgn0052201	CG32201	1.039608598	-0.706060065
FBgn0052202	CG32202	0.022399307	1.240723258
FBgn0052203	BG642378	-0.240027776	-1.166540535
FBgn0052204	CG32204	0.211433132	0.691635538
FBgn0052206	CG32206	0.340475077	-0.243810681
FBgn0052207	CG32207	-0.162025264	0.352833624
FBgn0052210	CG32210	0.703838064	3.160188546
FBgn0052219	CG32219	-0.799455184	-0.062203875
FBgn0052220	Csas	-0.100624719	-0.445532515
FBgn0052221	CG32221	-2.293269797	-1.447396863
FBgn0052225	CG32225	-1.898990858	-0.11348438
FBgn0052226	CG32226	-0.297908692	1.856112327
FBgn0052227	gogo	2.037647081	3.440296466
FBgn0052228	CG32228	-2.515662218	-2.770548791
FBgn0052230	CG32230	-0.296954844	2.014664888
FBgn0052232	CG32232	-2.531259073	-2.149666716
FBgn0052237	CG32237	-3.036494382	-1.891091959
FBgn0052238	CG32238	-0.799455184	-1.505147371
FBgn0052240	CG32240	-0.162025264	-1.884205573
FBgn0052241	CG32241	-0.287556146	-0.862179267
FBgn0052243	CG32243	-0.017635354	0.388023053
FBgn0052246	CG32246	-0.333791612	-0.66310792
FBgn0052248	CG32248	-0.425059669	-1.679587853
FBgn0052249	CG32249	0.505399397	-0.206593784
FBgn0052250	CG32250	0.782479624	3.256514663
FBgn0052251	CG32251	-1.036494382	0.504836718
FBgn0052252	CG32252	-0.358422476	-1.191486892
FBgn0052255	Gr64f	-0.655065275	-0.995089679
FBgn0052259	CG32259	-1.017635354	-2.910200782
FBgn0052260	CG32260	-0.850081257	-1.744777172
FBgn0052262	CG32262	0.113986996	1.53340587
FBgn0052263	CG32263	-1.577062763	-0.757590365
FBgn0052264	CG32264	2.767615265	5.49779171
FBgn0052266	CG32266	-0.577062763	-0.681113708
FBgn0052269	CG32269	0.091731329	-0.304774178
FBgn0052270	CG32270	0.091731329	-0.304774178
FBgn0052271	CG32271	-0.91409775	-1.025677999
FBgn0052277	CG32277	-0.255134668	-1.003310186
FBgn0052278	CG32278	0.963505618	1.930142552
FBgn0052280	CG32280	0.655430248	3.075842628
FBgn0052281	CG32281	0.865880733	1.445197642
FBgn0052296	Mrtf	0.703045156	1.776515218
FBgn0052298	CG32298	-0.70634578	-0.759641105
FBgn0052299	CG32299	1.119545094	-0.759641105
FBgn0052301	CG32301	-1.10757748	-2.781022122
FBgn0052302	CG32302	-4.726809882	-1.376518786
FBgn0052304	obst-I	-0.425059669	-2.26187622
FBgn0052305	CG32305	-0.746987764	-1.829369707
FBgn0052311	zormin	2.200544816	-0.619152
FBgn0052313	CG32313	-1.026370164	-1.340188622
FBgn0052318	CG32318		
FBgn0052319	CG32319	-1.277502481	-3.106597994
FBgn0052320	CG32320	0.377133547	-0.717555704
FBgn0052333	CG32333	1.455358715	2.384129755
FBgn0052343	CG32343	-1.02452174	0.562868839
FBgn0052344	CG32344	0.001297003	1.666250219
FBgn0052350	CG32350	-0.255134668	1.532539647
FBgn0052351	CG32351	-0.02452174	-1.389098223
FBgn0052352	CG32352	0.776574192	1.719615955
FBgn0052353	CG32353	-0.384417685	-2.389670153
FBgn0052354	CG32354	-1.483953359	-1.18558629
FBgn0052355	CG32355	-0.091635936	-1.799169469
FBgn0052364	CG32364	-0.162025264	-1.717555704
FBgn0052365	CG32365	-0.211778299	2.218291501
FBgn0052369	CG32369	0.21648636	-0.41768453
FBgn0052371	CG32371	0.21648636	-1.372991412
FBgn0052372	CG32372	3.054875354	4.981332773
FBgn0052373	CG32373	-1.577062763	-1.879827132
FBgn0052374	CG32374	0.081900319	-1.6106405
FBgn0052376	CG32376	-0.624368478	-2.726893568
FBgn0052379	CG32379	-1.655065275	-2.347606094
FBgn0052380	SMSr	0.19320284	2.549600238
FBgn0052382	sphinx2	1.066793427	-2.187734757
FBgn0052383	sphinx1	-0.872518646	-3.592024822
FBgn0052391	CG32391	-0.799455184	-0.424773954
FBgn0052392	CG32392	-0.240027776	-0.869558797
FBgn0052393	dikar	1.49247817	3.961475121
FBgn0052394	CG32394	-0.162025264	-1.165014681
FBgn0052396	CG32396	-0.06248959	-1.48005639
FBgn0052397	CG32397	-0.091635936	-2.106597994
FBgn0052405	Cpr65Av	-0.664525604	-2.090109872
FBgn0052406	CG32406	-0.451531881	0.421875269
FBgn0052407	CG32407	-1.193734123	-0.271657241
FBgn0052409	CG32409	0.711282731	3.221785737
FBgn0052412	CG32412	0.931950885	1.25972422
FBgn0052413	CG32413	-0.714566287	-2.856619741
FBgn0052418	CG32418	0.777367972	1.992762584
FBgn0052423	shep	1.75887219	3.692184166
FBgn0052425	CG32425	-0.085209667	1.202102188
FBgn0052428	CG32428	1.80996036	4.664917886
FBgn0052432	CG32432	-0.162025264	0.650914977
FBgn0052436	CG32436	-1.017635354	-0.60969167
FBgn0052437	CG32437	-4.726809882	-2.149666716
FBgn0052438	Smc5	-0.979161206	0.882203799
FBgn0052440	CG32440	-1.240027776	-1.039483798
FBgn0052441	CG32441	-0.011465587	1.902749178
FBgn0052442	CG32442	0.236059102	1.952746466
FBgn0052445	CG32445	-0.769707841	-2.389670153
FBgn0052446	Atox1	-0.714566287	1.465136594
FBgn0052447	CG32447	2.979330586	5.027242734
FBgn0052448	CG32448	-2.546689114	-1.025677999
FBgn0052450	CG32450	0.645329658	-0.766465304
FBgn0052451	SPoCk	1.878131863	4.393421158
FBgn0052452	CG32452	-0.394859432	1.305005099
FBgn0052457	CG32457	-1.234175049	-2.848800237
FBgn0052458	CG32458	-0.930699718	-1.612400958
FBgn0052459	CG32459	-0.898990858	-2.836990935
FBgn0052461	CG32461	-0.934614768	-1.232128876
FBgn0052462	CG32462	-1.577062763	-1.762643593
FBgn0052463	CG32463	-1.824990276	-1.287623989
FBgn0052473	CG32473	1.055205453	2.657937097
FBgn0052475	mthl8	-1.625972363	-0.080125783
FBgn0052476	mthl14	-2.162025264	-1.910200782
FBgn0052479	CG32479	0.645329658	3.020810175
FBgn0052483	CG32483	-1.01002217	-0.561919089
FBgn0052484	Sk2	-0.777361413	1.051752314
FBgn0052485	CG32485	-0.415311693	0.436897889
FBgn0052486	CG32486	3.201599032	5.878575702
FBgn0052487	CG32487	-0.425059669	-0.981585415
FBgn0052488	CG32488	-0.06248959	-1.481156424
FBgn0052495	CG32495		
FBgn0052499	Cda4	0.123376955	1.083646991
FBgn0052500	CG32500	-4.726809882	
FBgn0052506	CG32506	-0.425059669	-1.619152
FBgn0052511	CG32511	0.837974736	-0.746702049
FBgn0052512	CG32512	-0.036494382	1.552142433
FBgn0052521	CG32521	2.411063137	4.670188989
FBgn0052523	CG32523	-4.726809882	-0.772697258
FBgn0052528	CG32528	0.281581388	2.772609043
FBgn0052529	CG32529	3.306176565	5.760872104
FBgn0052532	CG32532	-3.546689114	-2.045715752
FBgn0052533	CG32533	-0.629530183	1.718705067
FBgn0052536	CG32536	0.523866146	2.340485232
FBgn0052537	CG32537	-0.359471328	0.352833624
FBgn0052541	CG32541	3.487989719	6.055149545
FBgn0052544	CG32544	0.052568787	1.575226046
FBgn0052547	CG32547	1.422937237	2.343052604
FBgn0052548	CG32548	1.007899738	-0.582071347
FBgn0052549	CG32549	2.894242956	3.78307353
FBgn0052553	CG32553	-0.520479235	-2.039483798
FBgn0052554	CG32554	-0.02686568	0.047979043
FBgn0052556	CG32556	2.851780536	4.363472145
FBgn0052557	CG32557	0.859036352	-0.768181777
FBgn0052564	CG32564	-0.255134668	-0.589063421
FBgn0052568	CG32568	-2.240027776	-1.751503036
FBgn0052569	TwdlZ	-0.515662218	-1.137492002
FBgn0052570	TwdlY	-0.955574386	-1.177681092
FBgn0052571	TwdlX	-1.162025264	-1.132593203
FBgn0052572	CG32572	1.766891638	1.168409053
FBgn0052573	CG32573	-0.601724817	0.708977435
FBgn0052574	Twdlalpha	-1.331950265	-1.161739549
FBgn0052576	CG32576	-0.876623045	0.632941543
FBgn0052579	CG32579	0.54440075	2.884777743
FBgn0052580	Muc14A	0.422937237	-1.554056971
FBgn0052581	CG32581		0.352833624
FBgn0052582	CG32582	-1.52643669	0.690703263
FBgn0052588	CG32588	-1.162025264	-0.984201363
FBgn0052590	CG32590	-1.091635936	0.69833019
FBgn0052591	CG32591	-0.930699718	-2.776449393
FBgn0052594	be	2.918894732	5.119063813
FBgn0052595	CG32595	-4.726809882	-1.483667643
FBgn0052598	CG32598	-4.726809882	
FBgn0052600	dpr8	0.030619814	1.499675013
FBgn0052601	CG32601	-4.726809882	0.352833624
FBgn0052602	Muc12Ea	-4.726809882	-0.892278874
FBgn0052603	CG32603	-4.726809882	-1.647166376
FBgn0052625	CG32625	-1.577062763	-0.391327471
FBgn0052626	CG32626	1.394922861	0.601861172
FBgn0052627	CG32627	-0.314028357	-0.647166376
FBgn0052628	CG32628	-0.451531881	-1.468196235
FBgn0052631	CG32631	1.007899738	-0.173235187
FBgn0052633	CG32633	-0.287556146	-0.393409783
FBgn0052635	CG32635	1.592862239	2.637714732
FBgn0052638	CG32638	2.592862239	5.100006161
FBgn0052639	CG32639	-1.898990858	-1.38413197
FBgn0052642	CG32642	0.21648636	-1.682790285
FBgn0052643	CG32643	0.80144886	-0.528521879
FBgn0052644	Mur11Da	-1.515662218	-1.969094471
FBgn0052645	CG32645	-1.503062181	1.329374651
FBgn0052647	CG32647	1.845170238	3.622092651
FBgn0052649	CG32649	0.035914114	0.775066625
FBgn0052650	CG32650	-0.503062181	-1.201755227
FBgn0052651	CG32651	-0.577062763	-1.742323609
FBgn0052652	CG32652	-0.898990858	-2.232128876
FBgn0052654	Sec16	1.484864986	3.710022824
FBgn0052655	CG32655	-2.162025264	-1.559703534
FBgn0052656	Muc11A	-0.746987764	-1.949729146
FBgn0052662	CG32662	-1.342597509	-2.020624771
FBgn0052663	CG32663	-1.286013981	1.086758764
FBgn0052666	CG32666	2.978326622	5.504652689
FBgn0052668	CG32668	-0.06248959	-0.062203875
FBgn0052669	CG32669	0.101009142	0.280077282
FBgn0052670	Rab9Fb	-4.726809882	-1.166540535
FBgn0052671	Rab9Fa		
FBgn0052672	Atg8a	2.100762759	4.692023808
FBgn0052675	Tango5	0.141524302	2.834173494
FBgn0052676	CG32676	3.693743009	6.337486423
FBgn0052677	X11Lbeta	1.580478514	2.793990185
FBgn0052679	CG32679	-2.137777717	-0.734629217
FBgn0052681	CG32681	0.853571591	-0.292501494
FBgn0052683	CG32683	-0.577062763	-0.250507406
FBgn0052685	CG32685	2.440340283	4.293542504
FBgn0052686	CG32686	-4.726809882	-1.097827785
FBgn0052687	CG32687	0.794906014	0.611567893
FBgn0052693	Gr9a	-0.577062763	-0.927274295
FBgn0052694	CG32694	-0.214492684	1.098260797
FBgn0052698	CG32698	-4.726809882	-0.608692228
FBgn0052699	CG32699	0.318348336	3.144091364
FBgn0052700	CG32700	-1.017635354	0.554467485
FBgn0052702	CG32702	-0.577062763	-0.365395407
FBgn0052703	CG32703	0.159902831	-0.979009939
FBgn0052704	Ir8a	0.200544816	0.52029037
FBgn0052706	CG32706	-0.162025264	
FBgn0052707	APC4	-0.404226166	0.724802402
FBgn0052708	CG32708	0.092112742	1.070433894
FBgn0052711	CG32711	2.181582738	4.889929814
FBgn0052712	CG32712	-0.755400004	-0.57501659
FBgn0052713	CG32713	-1.69253998	-1.691560495
FBgn0052718	CG32718	-4.726809882	-0.647166376
FBgn0052719	CG32719	-0.898990858	-1.848800237
FBgn0052720	CG32720	-0.702593645	-1.884205573
FBgn0052727	CG32727	-0.091635936	-2.521635494
FBgn0052732	CG32732	0.081900319	2.215330101
FBgn0052736	CG32736	-0.799455184	1.130441203
FBgn0052743	Smg1	0.378543118	1.613361175
FBgn0052750	CG32750	1.396942029	1.506308105
FBgn0052751	CG32751	-1.664525604	-0.858670481
FBgn0052755	CG32755	-1.091635936	-0.477241374
FBgn0052756	CG32756	-1.69253998	1.522758626
FBgn0052758	CG32758	2.19399603	4.620672382
FBgn0052762	CG32762	-0.214492684	-0.477241374
FBgn0052767	CG32767	0.744865332	2.839333486
FBgn0052772	CG32772	-0.534834528	1.960516202
FBgn0052774	Muc4B	-1.079563103	-2.691560495
FBgn0052778	CG32778	-0.577062763	-1.291022565
FBgn0052779	CG32779		
FBgn0052783	CG32783		
FBgn0052786	CG32786		
FBgn0052790	CG32790	0.335474396	1.321806729
FBgn0052791	CG32791	1.007899738	1.095675785
FBgn0052792	CG32792	-0.524595343	-0.212763552
FBgn0052793	CG32793	-1.162025264	-2.706060065
FBgn0052797	CG32797	-0.824990276	-2.271657241
FBgn0052801	CG32801	-0.487795425	0.461086515
FBgn0052803	CG32803	0.448028218	1.872944981
FBgn0052806	CG32806	-1.714566287	-0.804707653
FBgn0052808	CG32808	0.200544816	0.239623014
FBgn0052813	CG32813	1.863509828	3.765557258
FBgn0052814	CG32814	2.946499193	5.243394019
FBgn0052815	CG32815	-0.361334072	0.036806131
FBgn0052816	CG32816	0.986838122	1.833960314
FBgn0052817	CG32817	-0.799455184	-1.325238281
FBgn0052819	CG32819		
FBgn0052820	CG32820		
FBgn0052823	Sdic3		
FBgn0052829	CG32829	1.71933024	2.453437565
FBgn0052830	CG32830	-0.81410196	-0.777563013
FBgn0052831	CG33695	1.04184707	2.728421852
FBgn0052832	CG32832	-2.201553628	-1.106597994
FBgn0052833	CG32833	-4.726809882	-1.291022565
FBgn0052834	CG32834	-0.898990858	-2.284596296
FBgn0052835	CG32835	-4.726809882	-1.454521298
FBgn0052843	Dh31-R1	2.116834109	2.649291032
FBgn0052845	CG32845	-0.036494382	0.429454906
FBgn0052846	CG32846	-2.036494382	-1.930100339
FBgn0052847	CG32847	-0.162025264	-1.276522996
FBgn0052850	CG32850	-0.898990858	1.304739336
FBgn0052855	CG32855	-0.577062763	1.003087585
FBgn0052856	CG32856	0.04184707	1.516809359
FBgn0052857	CG32857		
FBgn0052937	CG32937	-0.096436922	-1.125213672
FBgn0052939	CG32939		
FBgn0052944	CG32944	-0.06248959	-1.479043617
FBgn0052945	CG32945	-1.01002217	-0.957506496
FBgn0052971	CG32971	-0.799455184	-0.817091377
FBgn0052982	CG32982	3.485874923	6.088317119
FBgn0052983	CG32983	-3.003327518	-2.48846863
FBgn0052984	CG32984	-0.531259073	-2.009736455
FBgn0052985	CG32985	0.060367158	-2.161739549
FBgn0052986	CG32986	-1.314028357	-2.253823948
FBgn0052987	CG32987	-2.324296693	-2.454521298
FBgn0052988	CG32988	-3.577062763	-1.509662852
FBgn0053003	CG33003	0.027008561	-1.047704305
FBgn0053007	CG33007	0.30746002	-0.73289625
FBgn0053012	CG33012	0.323401564	-0.822253082
FBgn0053013	CG33013	-0.503062181	-1.63374586
FBgn0053017	CG33017	-1.577062763	-1.938397673
FBgn0053051	CG33051	-0.639798518	0.952982529
FBgn0053052	CG33052	-0.178513386	1.553366612
FBgn0053054	CG33054	-0.240027776	0.040243394
FBgn0053056	CG33056	-0.240027776	0.208443715
FBgn0053057	CG33057	0.060367158	2.616386147
FBgn0053060	CG33060	0.08590225	-1.388633362
FBgn0053061	CG33061	-0.400185001	-0.354384626
FBgn0053062	CG33062	-0.577062763	0.082744461
FBgn0053080	CG33080	-0.22913946	0.249740131
FBgn0053082	CG33082	-0.520479235	0.742780143
FBgn0053087	LRP1	-1.162025264	-1.767460609
FBgn0053092	CG33092	-0.769707841	-0.546237467
FBgn0053093	CG33093	-0.78351364	-0.706060065
FBgn0053094	Synd	2.965053482	5.237079223
FBgn0053095	CG33095	-0.533994041	-0.5466395
FBgn0053096	CG33096	0.457702655	2.917097132
FBgn0053098	CG33098	0.044425614	-0.791556285
FBgn0053099	CG33099	2.569778625	3.456416131
FBgn0053100	4EHP	-0.060939139	2.377589723
FBgn0053105	p24-2		
FBgn0053107	CG33107	0.053703427	2.863795544
FBgn0053108	CG33108	-0.200499411	1.447016063
FBgn0053109	CG33109	-0.503062181	-1.806364971
FBgn0053110	CG33110	0.818865913	-0.804707653
FBgn0053111	CG33111	2.165839856	3.85760902
FBgn0053113	Rtnl1	3.249508668	5.611038812
FBgn0053116	CG33116	0.543791632	2.133346934
FBgn0053117	Victoria	-0.214492684	-1.454521298
FBgn0053120	CG33120	0.08590225	0.65073849
FBgn0053121	CG33121	-1.524595343	-2.714910982
FBgn0053123	CG33123	0.484337782	2.30422368
FBgn0053124	CG33124	-1.425059669	-1.33904408
FBgn0053125	CG33125	-0.69253998	-1.944846924
FBgn0053126	NLaz	0.522472911	0.757223879
FBgn0053127	CG33127	-0.240027776	-1.18969361
FBgn0053128	CG33128	-0.287556146	-1.149666716
FBgn0053129	CG33129	0.761461842	2.469697382
FBgn0053136	CG33136	-2.540536887	-0.891091959
FBgn0053137	CG33137	-0.786516129	-1.009736455
FBgn0053138	CG33138	0.918894732	2.755419383
FBgn0053139	Ranbp11	1.369165981	3.072902149
FBgn0053140	CG33140	-1.255134668	-1.083265491
FBgn0053143	CG33143	1.487067574	2.004910321
FBgn0053144	CG33144	2.161522927	4.204028231
FBgn0053145	CG33145	-0.577062763	0.518843576
FBgn0053147	Hs3st-A	1.935749952	3.343183454
FBgn0053155	CG33155	-0.027900984	2.264176004
FBgn0053156	CG33156	0.581634983	1.507808284
FBgn0053158	CG33158	-0.969380186	0.213108861
FBgn0053159	CG33159	0.663945337	-1.007568618
FBgn0053160	CG33160	-1.201553628	0.429795606
FBgn0053169	CG33169	-0.045449687	1.344751278
FBgn0053170	CG33170	0.300946713	0.374207275
FBgn0053172	CG33172	0.446783979	1.004910321
FBgn0053173	CG33173	-0.635956452	-1.271657241
FBgn0053177	CG33177	-0.248440015	-0.495163282
FBgn0053178	CG33178	0.159902831	0.371692652
FBgn0053179	beat-IIIb	0.262472565	-0.031309867
FBgn0053180	Ranbp16	-0.153563685	1.602092651
FBgn0053181	CG33181	1.139144271	1.200830531
FBgn0053182	Kdm4B	3.236413064	5.210497718
FBgn0053189	CG33189	-2.384417685	-1.671013118
FBgn0053191	CG33191	-0.439559239	-1.84594624
FBgn0053193	sav	0.253012236	1.774660289
FBgn0053194	CheA29a	-0.918099681	-2.216009211
FBgn0053196	dp	1.348936656	2.1401043
FBgn0053198	pen-2	-1.109557844	-0.054075994
FBgn0053199	CG33199	1.454947632	3.797397076
FBgn0053202	dpr11	0.615582315	0.862305925
FBgn0053203	CG33203	-0.020669414	2.405301044
FBgn0053205	CG33205	1.467331356	1.866242864
FBgn0053207	pxb	3.797434922	6.147430836
FBgn0053208	Mical	3.080864902	5.543892839
FBgn0053213	CG33213	-0.375428902	1.067431405
FBgn0053214	CG33214	0.716382956	3.067943635
FBgn0053217	CG33217	0.777602118	2.518843576
FBgn0053218	CG33218	-0.629530183	0.134653454
FBgn0053221	CG33221	-0.162025264	-1.049264819
FBgn0053223	CG33223	-0.255134668	-1.772697258
FBgn0053225	CG33225	1.456884569	-1.299243072
FBgn0053229	CG33229	3.893839106	6.040177685
FBgn0053230	CG33230	-0.224391145	2.082186034
FBgn0053233	CG33233	-0.969380186	-1.325238281
FBgn0053234	CG33234	-4.726809882	0.906431954
FBgn0053236	Ste:CG33236	-0.577062763	-2.454521298
FBgn0053237	Ste:CG33237		
FBgn0053238	Ste:CG33238	-4.726809882	-0.106597994
FBgn0053239	Ste:CG33239		
FBgn0053240	Ste:CG33240		
FBgn0053241	Ste:CG33241		
FBgn0053242	Ste:CG33242		
FBgn0053243	Ste:CG33243		
FBgn0053244	Ste:CG33244		
FBgn0053245	Ste:CG33245		
FBgn0053246	Ste:CG33246		
FBgn0053247	Ste:CG33247		
FBgn0053251	CG33251	-0.723904151	0.500932263
FBgn0053252	CG33252	-0.22913946	-2.087738967
FBgn0053255	CG33255	-4.726809882	-1.3696324
FBgn0053257	CG33257	0.543231471	-2.025677999
FBgn0053258	CG33258	-1.017635354	-0.844203223
FBgn0053260	CG33260	-0.972991439	-0.012621846
FBgn0053262	CG33262	-1.946296573	-2.057450345
FBgn0053263	CG33263	-0.22913946	-0.794007764
